propeller_names,pitch,diameter,N_blades,performance_filename,J,CT,CP,eta,RPM,tip_mach,radius,chord,twist,geom_filename
gwssf_9x7,0.17779999999999999,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\gwssf_9x7_kt0977_6019.txt,"[0.106      0.12826316 0.15052632 0.17278947 0.19505263 0.21731579
 0.23957895 0.26184211 0.28410526 0.30636842 0.32863158 0.35089474
 0.37315789 0.39542105 0.41768421 0.43994737 0.46221053 0.48447368
 0.50673684 0.529     ]","[0.1507     0.14763882 0.144396   0.14113799 0.13792534 0.13459579
 0.13142862 0.12760214 0.12390136 0.12021457 0.11629817 0.11192105
 0.10745951 0.10283563 0.09700563 0.09143099 0.08592243 0.08020078
 0.074876   0.0698    ]","[0.0828     0.08133898 0.08004863 0.07888924 0.07776413 0.07674463
 0.07591118 0.07465888 0.07346862 0.07233158 0.07113272 0.06966113
 0.06811538 0.06648846 0.06412795 0.06175731 0.05933616 0.05676959
 0.05430442 0.0519    ]","[0.194      0.23296053 0.27154526 0.30874828 0.34475244 0.38073263
 0.41531908 0.44801809 0.47932943 0.50889069 0.53685584 0.56364777
 0.58920243 0.61232186 0.63196915 0.65054971 0.66806865 0.68370565
 0.69764211 0.711     ]",6019,0.218315842282594,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.107      0.11147368 0.12936842 0.15042105 0.17131579 0.18952632
 0.20415789 0.21536842 0.22278947 0.227      0.227      0.22278947
 0.21463158 0.20378947 0.18952632 0.17257895 0.15373684 0.12978947
 0.09478947 0.059     ]","[27.15       21.15526316 20.84473684 21.16210526 21.45684211 21.76105263
 22.01368421 22.14       22.08315789 21.75052632 21.24947368 20.43684211
 19.47210526 18.35263158 17.22789474 16.22473684 15.28631579 14.15789474
 12.61473684 11.04      ]",gwssf_9x7_geom.txt
gwssf_9x7,0.17779999999999999,0.2286,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\gwssf_9x7_kt0978_6019.txt,"[0.454      0.47536842 0.49673684 0.51810526 0.53947368 0.56084211
 0.58221053 0.60357895 0.62494737 0.64631579 0.66768421 0.68905263
 0.71042105 0.73178947 0.75315789 0.77452632 0.79589474 0.81726316
 0.83863158 0.86      ]","[ 0.0763      0.07040232  0.06464653  0.05895668  0.05334386  0.04778036
  0.04210951  0.03647464  0.03051579  0.02413854  0.01780889  0.01184047
  0.00527008 -0.00149514 -0.00823441 -0.01558235 -0.02274706 -0.0302235
 -0.03798577 -0.0459    ]","[0.0601     0.05770674 0.05531347 0.05298097 0.05071754 0.04847146
 0.04608806 0.04375502 0.04123684 0.03850221 0.03582214 0.03339056
 0.03055069 0.02770445 0.02491012 0.0215918  0.01851223 0.01536053
 0.01212398 0.0088    ]","[ 0.577       0.57956421  0.57929053  0.57574494  0.56738596  0.55330567
  0.53275911  0.50081978  0.46097368  0.40172326  0.332098    0.24146642
  0.12016066 -0.05924426 -0.25046424 -0.57401548 -1.01646749 -1.6841391
 -2.75995517 -4.509     ]",6019,0.218315842282594,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.107      0.11147368 0.12936842 0.15042105 0.17131579 0.18952632
 0.20415789 0.21536842 0.22278947 0.227      0.227      0.22278947
 0.21463158 0.20378947 0.18952632 0.17257895 0.15373684 0.12978947
 0.09478947 0.059     ]","[27.15       21.15526316 20.84473684 21.16210526 21.45684211 21.76105263
 22.01368421 22.14       22.08315789 21.75052632 21.24947368 20.43684211
 19.47210526 18.35263158 17.22789474 16.22473684 15.28631579 14.15789474
 12.61473684 11.04      ]",gwssf_9x7_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0763_4009.txt,"[0.146      0.17621053 0.20642105 0.23663158 0.26684211 0.29705263
 0.32726316 0.35747368 0.38768421 0.41789474 0.44810526 0.47831579
 0.50852632 0.53873684 0.56894737 0.59915789 0.62936842 0.65957895
 0.68978947 0.72      ]","[0.0949     0.09303406 0.09079841 0.08835039 0.08595249 0.08343429
 0.08010222 0.07612715 0.07213101 0.06751754 0.0622093  0.05629164
 0.05045614 0.04474971 0.03874705 0.03272516 0.02636257 0.01964241
 0.01284912 0.0058    ]","[0.0516     0.05151115 0.05125981 0.05102276 0.05060071 0.0498985
 0.04903449 0.04815997 0.04719943 0.04583644 0.04403228 0.04173282
 0.03920877 0.03652339 0.03360526 0.03058421 0.02724488 0.02357008
 0.01971199 0.0156    ]","[0.269      0.31786997 0.36483254 0.40926579 0.45320199 0.49626917
 0.53526316 0.56547368 0.59168137 0.61438866 0.63264211 0.64456192
 0.65473684 0.65876491 0.65492185 0.64008388 0.60417398 0.5426812
 0.44138889 0.266     ]",4009,0.16156766751784524,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0764_5021.txt,"[0.116      0.13984211 0.16368421 0.18752632 0.21136842 0.23521053
 0.25905263 0.28289474 0.30673684 0.33057895 0.35442105 0.37826316
 0.40210526 0.42594737 0.44978947 0.47363158 0.49747368 0.52131579
 0.54515789 0.569     ]","[0.098      0.09671619 0.09525408 0.09354801 0.09161579 0.08953947
 0.08834737 0.08616316 0.08364699 0.08114211 0.07839728 0.07522932
 0.07173076 0.06807993 0.0641587  0.05997641 0.05561895 0.05096124
 0.04597608 0.0417    ]","[0.0509     0.0508083  0.05094955 0.05089984 0.05069474 0.0503312
 0.0498203  0.04957105 0.04914135 0.04858553 0.04797946 0.04729323
 0.04635164 0.04530855 0.04403138 0.04249093 0.04081789 0.03891882
 0.03667911 0.0347    ]","[0.223      0.26609919 0.30514338 0.34354226 0.38131579 0.41850376
 0.45937594 0.49076316 0.5215188  0.55224781 0.57902037 0.60169925
 0.62279441 0.63993092 0.65468623 0.66756806 0.67727368 0.68150399
 0.68294896 0.684     ]",5021,0.20235252147844876,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0765_5006.txt,"[0.487      0.50252632 0.51805263 0.53357895 0.54910526 0.56463158
 0.58015789 0.59568421 0.61121053 0.62673684 0.64226316 0.65778947
 0.67331579 0.68884211 0.70436842 0.71989474 0.73542105 0.75094737
 0.76647368 0.782     ]","[ 0.0573      0.05441654  0.05148022  0.04832791  0.04518289  0.04213308
  0.03912782  0.03624436  0.03307669  0.02988271  0.02664474  0.02338421
  0.01994482  0.01643888  0.01276316  0.00902534  0.00537152  0.00171827
 -0.00162838 -0.0049    ]","[0.0417     0.04053553 0.03932249 0.037911   0.03649737 0.03505564
 0.03360401 0.03212531 0.03049774 0.02885639 0.02713684 0.02537719
 0.0234764  0.02152309 0.01944211 0.01731442 0.01498684 0.01265789
 0.01055169 0.0085    ]","[ 0.67        0.67443609  0.67818501  0.679126    0.67988158  0.67821805
  0.67601003  0.67231328  0.66022556  0.6473609   0.62760526  0.60431579
  0.56624278  0.52266893  0.45331579  0.37453411  0.23112848  0.08728173
 -0.16864474 -0.452     ]",5006,0.20174800289207617,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0766_6022.txt,"[0.092      0.11226316 0.13252632 0.15278947 0.17305263 0.19331579
 0.21357895 0.23384211 0.25410526 0.27436842 0.29463158 0.31489474
 0.33515789 0.35542105 0.37568421 0.39594737 0.41621053 0.43647368
 0.45673684 0.477     ]","[0.1008     0.09986478 0.09876194 0.09754067 0.09642293 0.09562688
 0.09372368 0.09207584 0.09060741 0.08896316 0.08685965 0.08448816
 0.08196568 0.07961516 0.07677321 0.07390737 0.07094951 0.06781579
 0.06440789 0.061     ]","[0.0509     0.0509     0.05084413 0.05083995 0.05074887 0.05031466
 0.04997368 0.04975598 0.04938655 0.04906796 0.04894211 0.04868211
 0.04827684 0.04787158 0.04742081 0.04676189 0.0459462  0.04502632
 0.04399737 0.0428    ]","[0.181      0.21918826 0.25681781 0.29318182 0.32909774 0.36672932
 0.39981579 0.43220335 0.46603119 0.49729062 0.52259649 0.54698421
 0.56915789 0.58942105 0.60816746 0.62555579 0.64156335 0.65589474
 0.66718421 0.681     ]",6022,0.2426940618090457,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0767_6016.txt,"[0.407      0.42747368 0.44794737 0.46842105 0.48889474 0.50936842
 0.52984211 0.55031579 0.57078947 0.59126316 0.61173684 0.63221053
 0.65268421 0.67315789 0.69363158 0.71410526 0.73457895 0.75505263
 0.77552632 0.796     ]","[ 0.0719      0.06922267  0.06592905  0.06239003  0.05883135  0.05509323
  0.0511567   0.04733971  0.0434311   0.03943112  0.03535263  0.03118922
  0.02687096  0.02249383  0.0180795   0.01307097  0.00809234  0.00310435
 -0.00185405 -0.0065    ]","[0.0462     0.0454913  0.04446295 0.04329668 0.04197254 0.04049737
 0.03895766 0.03737129 0.03551005 0.03355744 0.03158211 0.02947594
 0.02713938 0.02480962 0.02224654 0.01934635 0.0164067  0.01333959
 0.01021356 0.0073    ]","[ 0.634       0.64974899  0.66356632  0.67548476  0.68517162  0.69234211
  0.69716746  0.699       0.699       0.69397483  0.68295789  0.66813283
  0.64393648  0.610049    0.56385319  0.47349915  0.3535933   0.15596568
 -0.18034615 -0.704     ]",6016,0.24245225437449666,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0768_6511.txt,"[0.09       0.10842105 0.12684211 0.14526316 0.16368421 0.18210526
 0.20052632 0.21894737 0.23736842 0.25578947 0.27421053 0.29263158
 0.31105263 0.32947368 0.34789474 0.36631579 0.38473684 0.40315789
 0.42157895 0.44      ]","[0.1016     0.10053725 0.09952936 0.09839778 0.09784211 0.09745909
 0.09591373 0.09487254 0.09347053 0.09147481 0.08944543 0.08772129
 0.08529426 0.08328469 0.08091404 0.07849359 0.07610526 0.07358947
 0.07073158 0.0681    ]","[0.0509     0.0509     0.0509     0.05084598 0.05063158 0.05030718
 0.04997346 0.04965309 0.04929263 0.04905226 0.04894432 0.04901746
 0.04859952 0.04843206 0.04804536 0.04763227 0.04717895 0.04657895
 0.04580175 0.0451    ]","[0.179      0.2137166  0.24740166 0.28036565 0.31621053 0.35281818
 0.38472082 0.41755835 0.45066316 0.4772218  0.50131856 0.52429187
 0.54605742 0.56615311 0.58560401 0.60324485 0.62036842 0.63668421
 0.65008772 0.665     ]",6511,0.2624013677247919,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x6,0.15239999999999998,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x6_jb0769_6510.txt,"[0.377      0.39926316 0.42152632 0.44378947 0.46605263 0.48831579
 0.51057895 0.53284211 0.55510526 0.57736842 0.59963158 0.62189474
 0.64415789 0.66642105 0.68868421 0.71094737 0.73321053 0.75547368
 0.77773684 0.8       ]","[ 0.0769      0.07389931  0.07062231  0.06729323  0.06347495  0.05964342
  0.05565461  0.05169305  0.04759737  0.04351579  0.03907368  0.03462105
  0.02985951  0.02523563  0.02019838  0.01488947  0.00996356  0.00447849
 -0.00123249 -0.006     ]","[0.0473     0.04662243 0.04577995 0.04488922 0.04352905 0.04227895
 0.04079474 0.039108   0.03740329 0.03545526 0.0334271  0.03111832
 0.02877085 0.02628765 0.02356032 0.02039211 0.01736842 0.01402586
 0.01054119 0.0075    ]","[ 0.613       0.63332723  0.64937594  0.66519298  0.67922105  0.68813158
  0.69740789  0.70361474  0.707       0.707       0.70073294  0.69001365
  0.66848583  0.63937247  0.5895587   0.51763158  0.41328745  0.2370389
 -0.09013272 -0.647     ]",6510,0.2623610664857003,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.171      0.17189474 0.18226316 0.18705263 0.18742105 0.18605263
 0.18315789 0.17868421 0.17405263 0.16863158 0.16236842 0.15610526
 0.14836842 0.13905263 0.12868421 0.11752632 0.10494737 0.08873684
 0.06615789 0.042     ]","[33.95       34.47789474 34.16105263 32.76684211 30.64157895 28.45947368
 26.52210526 24.74263158 23.06105263 21.43684211 20.02315789 18.71894737
 17.60578947 16.54473684 15.56263158 14.69526316 13.92105263 13.16631579
 12.34105263 11.5       ]",kyosho_10x6_geom.txt
kyosho_10x7,0.17779999999999999,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x7_rd0771_3997.txt,"[0.144      0.17457895 0.20515789 0.23573684 0.26631579 0.29689474
 0.32747368 0.35805263 0.38863158 0.41921053 0.44978947 0.48036842
 0.51094737 0.54152632 0.57210526 0.60268421 0.63326316 0.66384211
 0.69442105 0.725     ]","[0.1038     0.1038     0.103078   0.10174095 0.09986984 0.09747485
 0.09509649 0.0917547  0.08882439 0.08561053 0.08189952 0.07797241
 0.07356632 0.06843766 0.06317737 0.05660289 0.04998076 0.04336818
 0.03668026 0.0298    ]","[0.0594     0.05912201 0.0592444  0.05968511 0.06017553 0.06042412
 0.06067895 0.06061499 0.06034994 0.05988684 0.05917847 0.05827695
 0.05702526 0.05539507 0.05328947 0.05023158 0.04680708 0.04304474
 0.03910461 0.0349    ]","[0.252      0.30667145 0.35576383 0.40043902 0.44158179 0.47921637
 0.51319298 0.54235247 0.57200642 0.59907895 0.62221691 0.64281488
 0.65855789 0.66847697 0.678      0.678      0.67580036 0.66617464
 0.64905    0.62      ]",3997,0.1610840526487472,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.187      0.17536842 0.18031579 0.18542105 0.18584211 0.18357895
 0.18052632 0.17694737 0.17321053 0.16868421 0.16331579 0.15710526
 0.14936842 0.14005263 0.12968421 0.11810526 0.10494737 0.08915789
 0.06857895 0.048     ]","[33.63       36.52       37.36526316 36.62421053 34.90578947 32.90315789
 30.95526316 29.08631579 27.32473684 25.65947368 24.12052632 22.66578947
 21.34894737 19.92789474 18.44105263 17.01       15.59631579 14.20421053
 13.20421053 12.22      ]",kyosho_10x7_geom.txt
kyosho_10x7,0.17779999999999999,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x7_rd0772_3998.txt,"[0.609      0.62431579 0.63963158 0.65494737 0.67026316 0.68557895
 0.70089474 0.71621053 0.73152632 0.74684211 0.76215789 0.77747368
 0.79278947 0.80810526 0.82342105 0.83873684 0.85405263 0.86936842
 0.88468421 0.9       ]","[ 0.0549      0.05201188  0.04912376  0.04571955  0.0421094   0.03849925
  0.03495559  0.03141382  0.02792916  0.02445206  0.02092982  0.01735614
  0.01378246  0.01047152  0.00718313  0.00405263  0.00098947 -0.0020886
 -0.0051943  -0.0083    ]","[0.0497     0.0480809  0.0464618  0.04451429 0.04243571 0.04035714
 0.03820543 0.03605164 0.03375277 0.03143471 0.02908043 0.02668489
 0.02428934 0.02206718 0.01985991 0.01752982 0.01514737 0.01273509
 0.01026754 0.0078    ]","[ 0.673       0.67431278  0.67562556  0.67026566  0.66224311  0.65422055
  0.64003618  0.62567763  0.60206543  0.57722902  0.54179217  0.49427395
  0.44675574  0.3712291   0.29329876  0.17008772  0.02756579 -0.19876316
 -0.58038158 -0.962     ]",3998,0.1611243538878387,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.187      0.17536842 0.18031579 0.18542105 0.18584211 0.18357895
 0.18052632 0.17694737 0.17321053 0.16868421 0.16331579 0.15710526
 0.14936842 0.14005263 0.12968421 0.11810526 0.10494737 0.08915789
 0.06857895 0.048     ]","[33.63       36.52       37.36526316 36.62421053 34.90578947 32.90315789
 30.95526316 29.08631579 27.32473684 25.65947368 24.12052632 22.66578947
 21.34894737 19.92789474 18.44105263 17.01       15.59631579 14.20421053
 13.20421053 12.22      ]",kyosho_10x7_geom.txt
kyosho_10x7,0.17779999999999999,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x7_rd0773_4975.txt,"[0.112      0.13621053 0.16042105 0.18463158 0.20884211 0.23305263
 0.25726316 0.28147368 0.30568421 0.32989474 0.35410526 0.37831579
 0.40252632 0.42673684 0.45094737 0.47515789 0.49936842 0.52357895
 0.54778947 0.572     ]","[0.1094     0.11098882 0.11044058 0.10878655 0.10698684 0.10517105
 0.10323895 0.1012539  0.09919525 0.09701053 0.09459737 0.09234925
 0.08994737 0.08717387 0.08426699 0.0813866  0.07849549 0.07533548
 0.07196608 0.0682    ]","[0.0578     0.05734605 0.05762377 0.05817836 0.05860691 0.0589852
 0.05931018 0.05964102 0.05988183 0.06002033 0.0601     0.0601
 0.05993441 0.05968853 0.0592134  0.05866986 0.05806541 0.05719337
 0.05624503 0.0549    ]","[0.212      0.26420395 0.30642615 0.34433918 0.38183553 0.41663816
 0.44746667 0.47769147 0.50632088 0.533098   0.55806579 0.58141165
 0.60304251 0.62321241 0.64159809 0.65920574 0.67535338 0.68889279
 0.70113645 0.711     ]",4975,0.20049866448023954,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.187      0.17536842 0.18031579 0.18542105 0.18584211 0.18357895
 0.18052632 0.17694737 0.17321053 0.16868421 0.16331579 0.15710526
 0.14936842 0.14005263 0.12968421 0.11810526 0.10494737 0.08915789
 0.06857895 0.048     ]","[33.63       36.52       37.36526316 36.62421053 34.90578947 32.90315789
 30.95526316 29.08631579 27.32473684 25.65947368 24.12052632 22.66578947
 21.34894737 19.92789474 18.44105263 17.01       15.59631579 14.20421053
 13.20421053 12.22      ]",kyosho_10x7_geom.txt
kyosho_10x7,0.17779999999999999,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x7_rd0774_5001.txt,"[0.489      0.51042105 0.53184211 0.55326316 0.57468421 0.59610526
 0.61752632 0.63894737 0.66036842 0.68178947 0.70321053 0.72463158
 0.74605263 0.76747368 0.78889474 0.81031579 0.83173684 0.85315789
 0.87457895 0.896     ]","[ 7.97000000e-02  7.68668930e-02  7.40649123e-02  7.10978947e-02
  6.75875598e-02  6.34980861e-02  5.95953684e-02  5.56682513e-02
  5.15222411e-02  4.63412281e-02  4.11345865e-02  3.58435572e-02
  3.03036298e-02  2.50397661e-02  1.98287594e-02  1.47030075e-02
  9.64774436e-03  4.71754386e-03 -8.62348178e-05 -4.70000000e-03]","[0.0584     0.057709   0.0569614  0.05602421 0.05470478 0.05314689
 0.05144779 0.04956299 0.04755908 0.04472807 0.04175564 0.03860672
 0.03520889 0.03187076 0.02849586 0.02497669 0.02131654 0.01766316
 0.01400749 0.0103    ]","[ 0.667       0.67874703  0.69057895  0.70150526  0.70932536  0.71192185
  0.71600632  0.71813413  0.71606112  0.70560526  0.69096992  0.67062069
  0.64255172  0.59780702  0.54626692  0.47741353  0.36908647  0.20670175
 -0.0277166  -0.41      ]",5001,0.20154649669661862,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.187      0.17536842 0.18031579 0.18542105 0.18584211 0.18357895
 0.18052632 0.17694737 0.17321053 0.16868421 0.16331579 0.15710526
 0.14936842 0.14005263 0.12968421 0.11810526 0.10494737 0.08915789
 0.06857895 0.048     ]","[33.63       36.52       37.36526316 36.62421053 34.90578947 32.90315789
 30.95526316 29.08631579 27.32473684 25.65947368 24.12052632 22.66578947
 21.34894737 19.92789474 18.44105263 17.01       15.59631579 14.20421053
 13.20421053 12.22      ]",kyosho_10x7_geom.txt
kyosho_10x7,0.17779999999999999,0.254,2,C:/Users/denriquez/Documents/CodingDojo/apcNN/UIUC-propDB/volume-1/data\kyosho_10x7_rd0775_5967.txt,"[0.097      0.11726316 0.13752632 0.15778947 0.17805263 0.19831579
 0.21857895 0.23884211 0.25910526 0.27936842 0.29963158 0.31989474
 0.34015789 0.36042105 0.38068421 0.40094737 0.42121053 0.44147368
 0.46173684 0.482     ]","[0.116      0.11479922 0.11379132 0.11250716 0.11105877 0.10964561
 0.10829474 0.10678684 0.10481754 0.10281842 0.10087437 0.09895263
 0.09707105 0.0948067  0.0933119  0.0912627  0.08889211 0.08649693
 0.08407961 0.0818    ]","[0.0557     0.05615029 0.05670579 0.05717579 0.05755088 0.05793782
 0.05846316 0.05889254 0.05907193 0.05926579 0.05943753 0.05952105
 0.05959342 0.0596     0.05981762 0.05971808 0.05950658 0.05921316
 0.05873772 0.0584    ]","[0.202      0.23952437 0.27567105 0.31071789 0.34395614 0.37467836
 0.40394737 0.43269298 0.45942105 0.48413158 0.50813272 0.53152632
 0.55396053 0.57442105 0.59395881 0.61273455 0.62940789 0.64491667
 0.66064693 0.675     ]",5967,0.24047749365901283,"[0.15       0.19473684 0.23947368 0.28421053 0.32894737 0.37368421
 0.41842105 0.46315789 0.50789474 0.55263158 0.59736842 0.64210526
 0.68684211 0.73157895 0.77631579 0.82105263 0.86578947 0.91052632
 0.95526316 1.        ]","[0.187      0.17536842 0.18031579 0.18542105 0.18584211 0.18357895
 0.18052632 0.17694737 0.17321053 0.16868421 0.16331579 0.15710526
 0.14936842 0.14005263 0.12968421 0.11810526 0.10494737 0.08915789
 0.06857895 0.048     ]","[33.63       36.52       37.36526316 36.62421053 34.90578947 32.90315789
 30.95526316 29.08631579 27.32473684 25.65947368 24.12052632 22.66578947
 21.34894737 19.92789474 18.44105263 17.01       15.59631579 14.20421053
 13.20421053 12.22      ]",kyosho_10x7_geom.txt
